comparison,type,gene_name,blast_name,melano.list,baseMean,log2FoldChange,pvalue,padj
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010689,Arhgap22,N,783.00877081829,-0.969260190700219,4.0862053519752e-6,8.90990486344398e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010699,Nqo2,N,86.3234096419178,1.6181960814141,0.0013093837677313,0.0462181701199987
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010721,unknown,N,44.2080404316897,-2.00222701359356,2.02756190811107e-4,0.0137863862912449
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010732,CFAP99,N,24.6433310009063,1.82774884165584,3.7241900388608e-4,0.0201389300541437
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010815,unknown,N,227.164296562389,-0.851720950974949,8.44836790778574e-4,0.0355805251543163
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010816,MSANTD3,N,23.9547968454784,-1.4277239641715,0.00130134103718975,0.0461754054639585
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010824,FAM206A,N,102.769407902023,0.970726616895858,1.10584297717595e-4,0.00895203066373753
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010840,Lcmt2,N,208.461873959967,-0.939313442590931,2.01440471547919e-5,0.00289709971793225
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010934,RAB38,Y,106.887409978344,-1.84546623719939,2.56733001756994e-4,0.0162185675268823
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010938,TYR,Y,350.454524015756,-2.84758619298936,1.16679449984837e-8,1.12670677453215e-5
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW010988,NDUFA12,N,516.190487011027,1.52132961309247,3.08677638240514e-4,0.0183833171426146
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011008,GLT1D1,N,20.2091875323616,-2.62805901668591,7.31063930184452e-4,0.0330543587697779
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011016,DHX37,N,159.701123894428,0.855512011836379,0.00130119132846636,0.0461754054639585
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011116,RPS17,N,1244.46224836869,1.00426116782791,6.0603579667523e-6,0.00118739100510905
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011150,CEBPA,N,426.523743712002,0.868703670896637,5.31947971530874e-5,0.00579951986058539
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011195,MOB3A,N,625.20914273243,-0.950632889813827,3.78018847039941e-6,8.66175727649655e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011196,MKNK2,N,1826.9879267405,-0.704137411173166,8.58298500476644e-4,0.0358127698393326
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011341,IL17C,N,40.059863114504,-1.34572552637687,8.6553792746096e-4,0.036003714588753
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011435,ttyh2,N,200.825648348366,-1.11214081239538,4.95950621270501e-4,0.0250177479438653
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011478,Slco2a1,N,826.117420793442,-1.28854685951808,1.07450196206008e-6,3.45406627287314e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011525,ENP1,N,102.470780649939,-1.11501082112005,1.96264651291681e-5,0.00285301271055079
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011542,APC2,N,48.1798869206782,-1.87277175813379,2.88121051407263e-4,0.0174706331892932
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011555,Atp5d,N,1004.99720830142,0.886783895079854,0.00140833555228354,0.0485087173366994
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011606,SEMA3E,N,85.2323136453843,1.49935691431965,9.613182897985e-5,0.00808565954284965
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011642,Homer1,N,20.2816689681648,-1.94640541207135,0.00125689789395116,0.0454331621078227
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011678,Tmem132a,N,164.756744886264,-0.858599913826469,0.00103819629174124,0.0403870269313851
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011721,DUSP4,Y,391.768692857243,-0.974710960551395,7.31321118291912e-7,2.90786182299658e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011735,DHRS12,N,43.8543996074847,1.80086331775732,1.08734670371446e-6,3.45406627287314e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011777,ADGB,N,33.2302101498711,-3.20663406582263,1.60513932391668e-5,0.00249423891034823
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011831,CRAT,N,674.585878031741,0.650200164952806,5.90929565271673e-4,0.0278354592087378
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011863,TRAPPC3,N,1568.81769064258,0.674311449566638,4.57707529621894e-4,0.023617359133429
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011920,Slc9a5,N,49.811969230641,-1.83159822979053,2.3628313672644e-6,6.14290716423988e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011921,Fhod1,N,104.305092626996,-1.19515223303018,7.96869907926287e-4,0.0345284752732547
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW011935,VAC14,N,321.40840574856003,-0.779696055117348,6.33462049583504e-4,0.0293279912613678
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012102,TM2D1,N,435.119920418121,0.992956311608167,2.72052573305817e-5,0.00364146409754588
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012117,RPL34,N,1685.49859700115,1.37209389092351,1.15357040011063e-4,0.00917359896417391
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012328,si:ch211-275j6.5,N,117.757209188472,1.06481579098927,3.41283365601268e-5,0.00435265077317316
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012330,SBNO1,N,3536.63751196769,-0.505099094604207,0.00144817746489142,0.0493146376520582
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012361,SLC24A4,Y,22.1596169188212,-2.50383015278988,4.33210442129797e-4,0.0227882177710223
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012409,SLC46A3,N,26.4770140736747,1.94134762598861,5.58341358063541e-4,0.0267088422768442
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012521,HDHD2,N,80.9185258546639,0.943260865769789,0.00119905064955341,0.0440728148770871
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012538,SLC6A6,N,67.5113983035506,-1.62470837455948,0.00132373934558433,0.0464354589105236
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012565,NOL4,N,7.26450385689154,-6.46253363479323,1.42551128514244e-4,0.0107063817021337
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012599,zgc:112185,N,359.148981882657,0.957519994361228,3.73102488573023e-5,0.00462749774588871
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012645,CHST15,N,176.077007655269,1.10322616517347,6.88498938794898e-5,0.00674479503881756
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012659,TUBGCP4,N,756.514762823755,0.653145524719783,8.16381100891868e-4,0.0350047191693285
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012663,CKMT1,N,80.6466303254446,1.62947850793189,9.3892913852013e-4,0.037906844394191
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012694,ASMTL,N,171.090067700416,-0.921243915507715,0.00131959829287974,0.0464354589105236
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012709,SRFBP1,N,189.649718792159,0.668998612908998,0.00123961854736141,0.0450494708112336
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012768,OCA2,Y,484.834746423377,-2.69345139644608,1.94825212684298e-4,0.0133919881601742
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012838,Cetn3,N,543.576676240374,-0.756722257245268,0.00117303637836693,0.04332863059875
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW012946,unknown,N,20.2660837218896,2.2845610049159,2.2731380427885e-4,0.0150639966668911
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013039,Rnf2,N,471.044870159263,-1.58226944662506,1.93884403514135e-5,0.00284904701207348
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013078,MTUS1,N,133.83761673915,1.4668316561846,5.31693252436355e-4,0.0259185940434728
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013089,ITM2B,N,1575.63974818464,-0.558379580027565,5.15901367409072e-4,0.0257360538228902
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013111,PFKFB3,N,421.286621684095,-1.50477621609959,2.01718186117889e-7,1.04885698389529e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013117,Itih5,N,188.733967741194,-1.11046372828318,1.09863784106476e-6,3.45406627287314e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013118,Itih5,N,23.5743364648979,-2.40557213273934,0.00115698446094302,0.043092610669116
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013172,LYRM7,N,55.3309956054013,1.56450370994799,4.438885749579e-6,9.29635346239623e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013282,Ltc4s,N,90.0234225028075,2.27759329042975,6.07401467103275e-8,4.36473967461789e-5
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013351,MYCBP,N,289.445051272011,0.866024345714811,0.00106862506642427,0.0409256155042201
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013421,Cavin1,N,86.4320087982254,-1.57781659913139,3.44760810485024e-4,0.0191985565151275
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013422,STAT3,Y,956.569333826552,-0.713120612685104,2.2109611613745e-4,0.0147241300200108
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013507,RASGEF1B,N,331.730812823159,-0.906222317861689,5.6259720400418e-4,0.0267088422768442
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013536,TAF1A,N,229.290411541282,-0.807689375953261,0.00106107015090761,0.0408499452314971
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013600,CCDC40,N,57.8082923673164,-1.57931828222167,8.6502936307434e-5,0.00762181537665043
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013712,OVOS,N,1175.40024095926,-1.01893559795398,3.55230329146655e-4,0.019463166910095
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013729,TMEM2,N,202.419415361981,-1.52094998996882,2.19821293876382e-6,5.94352814382961e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013802,FAM72A,N,384.432973389523,0.983922519418382,2.47166658097634e-4,0.0159116478610568
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013840,IL22RA1,N,96.5044654323774,-1.21506003829113,4.73954491896254e-4,0.0241788331167753
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013907,A1AF,N,195.182793717352,1.83559002773598,2.09568337592033e-7,1.04931642811359e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW013960,MLANA,Y,200.220025136848,-2.13192819366396,8.14639763580285e-5,0.00744975660474755
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014103,CR032,N,139.421928667011,1.08287793559103,0.00130709332189619,0.0462181701199987
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014126,LYPLAL1,N,178.127197970039,1.3243530021427,1.89861376298771e-5,0.00284904701207348
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014137,EMP1,N,1256.01230681002,-0.989395141960532,4.07410530251327e-6,8.90990486344398e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014200,ADAM9,N,294.591563814216,-0.906153005323348,2.63829007217408e-5,0.00360273166522438
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014235,ATP5B,N,5128.42082627707,-0.731328596918359,3.44206727553752e-4,0.0191985565151275
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014277,ACVRL1,N,72.4154949956708,1.44632668705781,5.76260694924749e-5,0.00618291137673625
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014315,Pde4b,N,477.291121655517,-0.84421491144493,7.75866853429663e-4,0.0342440922490406
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014340,ST3GAL5,N,28.4392452037412,-2.88212809945947,4.46973130450296e-6,9.29635346239623e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014398,Eloa,N,15.5040786124784,2.80118248312545,6.81117402064747e-5,0.00672118697701702
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014401,Timm44,N,99.8049023559825,0.870256488555445,6.3107988690993e-4,0.0293181064987469
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014433,Dpysl3,N,1001.25582025905,-1.01514557355252,4.00934414715239e-5,0.00479666579870382
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014448,TET2,N,930.556911325284,-0.612031855734207,5.22456908840807e-4,0.0258684091327955
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014457,Trmt12,N,56.2702344736841,-1.72351803112746,2.08184874600757e-4,0.0140722565986382
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014484,Smoc2,N,25.5527236853429,-2.19369983307395,8.15566223465225e-5,0.00744975660474755
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014499,Slc45a2,N,244.166691223263,-6.2715170722295,7.18361304039948e-6,0.00136572572344811
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014500,Amacr,N,84.5388037307526,1.46222226517991,1.45974519366325e-6,4.19878622832626e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014502,RAI14,N,1871.49327716616,-0.53779226540666,7.95565890318798e-4,0.0345284752732547
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014759,TNS4,N,736.797432061114,-1.00282517925759,8.57987905716293e-4,0.0358127698393326
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014851,timm13-a,N,271.721905708477,0.999429237257505,1.95149172834848e-4,0.0133919881601742
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014852,Tmprss9,N,134.93660988233,-2.01959263664906,8.45804712661738e-6,0.00150453077769395
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014905,DISP2,N,133.854342433721,1.27575625319174,0.00109319107761049,0.0414327236108602
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW014950,NIT2,N,345.260016413265,0.912916100723608,1.93186011779529e-5,0.00284904701207348
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015139,Snrpg,N,166.506048040586,1.45199738302881,5.42331947090633e-5,0.00586542847417461
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015231,GPRC5B,N,56.9065527065175,-2.0718998764874,1.50829290734068e-5,0.00237100137376031
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015465,Tyw3,N,425.293286956178,1.21364285294383,1.68967262984129e-6,4.75889255892176e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015466,Lhx8,N,9.92234527927198,3.43615339790841,5.61784863992161e-4,0.0267088422768442
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015476,ITGB3,N,146.269556701477,-1.93709994582506,8.44180700976981e-5,0.00760831926433853
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015500,Klf11,N,176.595767815201,-0.89936899299388,0.00102226314331404,0.0403870269313851
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015501,GRHL1,N,16832.1506962506,0.55747286744148306,6.45786060438998e-4,0.0294945329428203
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015560,TTC3,N,398.128393353193,-0.848266778712665,7.2392721838489e-5,0.0069409730959896
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015585,unknown,N,449.693772944405,2.26803541685974,2.53401629704958e-4,0.0160832705726823
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015605,KRFA,N,2249.52937815198,0.901610167827174,6.64021005512064e-5,0.00664955553593895
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015606,CKER1,N,15.98757001421,3.09269887866799,4.4781503632529e-5,0.00513051820006915
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015613,unknown,N,114.741639178262,3.75857649549912,0.0012750088283629,0.045842671145314
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015656,Mrps21,N,23.6170837622225,1.73525165844931,3.24729220467962e-4,0.0190043910454821
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015710,SPCC663.09c,N,88.6650222745738,-3.34055043401925,1.77947279211154e-4,0.0127961131258276
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW015910,CCND3,N,31.180257755315,1.28284274567717,0.00115708393171752,0.043092610669116
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016048,CHIA,N,35.8334143355172,-2.26590108634061,9.0482036219862e-4,0.0371242321581952
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016055,NMRK1,N,279.915766698671,1.03754956302685,1.86697159765371e-4,0.013201439101978
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016067,LYZ,N,84.8807404192782,1.45255649204975,1.6752661423662e-4,0.0122421205289993
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016072,AMIGO1,N,22.5206673457029,2.17817556904659,5.04516127446406e-4,0.0252908140790707
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016081,HSPH1,N,867.501552282281,0.905251650002028,4.14226039849971e-5,0.00491221213397522
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016152,CRVP2,N,29.3417097853184,5.9759489039087,7.71129420680694e-4,0.0341799955350239
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016165,NFASC,N,20.2168806427991,-1.92107299061458,0.00109719025465552,0.0414327236108602
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016173,Inpp5j,N,271.584275377027,-0.877907451702407,2.39740474123468e-4,0.0156572534766916
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016256,MED31,N,314.733341539446,0.694987879078231,1.4893056475919e-4,0.0110105297902182
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016276,KRFB,N,321.396905053651,1.80259893667,3.1125749616982e-5,0.00408533018516486
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016277,KRFB,N,175.566775243217,2.78086533803904,1.57033935851949e-7,8.49176711513e-5
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016278,unknown,N,194.983784140187,2.95161464632559,3.57617265481143e-5,0.00447650723336997
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016279,unknown,N,20.870660402541,3.75094892801383,7.72659053528916e-7,2.98445078418783e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016316,SP2,N,34.1984883449101,-1.49837206329762,3.43828562415162e-4,0.0191985565151275
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016428,Abcf1,N,49.149645658076,1.70534232748517,0.00103320492878256,0.0403870269313851
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016437,RAB11FIP5,N,49.936304980437,1.51557286607588,2.11918050530342e-4,0.0142533339558194
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016503,FCGBP,N,32.1421821705605,-2.18323922255028,3.38785010326856e-4,0.0191985565151275
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016531,RFX1,N,175.444813717491,-1.12021177992437,3.10886413339584e-6,7.78309892951451e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016567,AMPD3,N,107.945715490428,1.98704039371321,1.33534087288648e-8,1.20349821737016e-5
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016587,Fau,N,983.080967847508,1.3065927151864,3.98603374626323e-4,0.02113223145715
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016613,GOLPH3L,N,103.972602354625,-1.18498683898335,2.89622521759382e-4,0.0174706331892932
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016614,Syt11,N,22.0913667954678,-2.31538499916668,9.76685863182219e-5,0.00808565954284965
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016633,PMEL,Y,1786.23031839167,-2.98306451666984,6.61527297626129e-5,0.00664955553593895
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016669,Adgrg2,N,61.0033641926258,-2.42491759325756,2.41115835525019e-7,1.12401551050439e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016671,opa3,N,29.1407908177109,1.98967133469326,3.4954799154074e-4,0.0192879155005684
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016677,Samd4b,N,254.134748276273,0.961869300532861,3.37145006140027e-6,7.99625147018776e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016680,Pak4,N,417.234562296834,1.22663574835965,7.00261630396508e-5,0.00680622467732596
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016682,SARS2,N,177.349138996533,1.89421793109962,3.87021247497507e-8,3.07772955583459e-5
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016684,Sirt2,N,945.232097675749,1.55898682093773,2.03137851916791e-9,3.05135624451456e-6
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016704,HDAC1,N,421.383495000455,-0.795946798927711,3.67310214486984e-4,0.019942436906223
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016716,unc93a,N,19.220283442676,2.50516817641744,0.00142111805714622,0.0486382152267336
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016747,LOXL2,N,41.5469531362542,-1.99903531650885,1.31389650294289e-6,3.94723707184111e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016790,MCRS1,N,175.356603785373,1.16482025826944,1.14718654603584e-4,0.00917359896417391
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW016997,Mat2a,N,1095.74978506011,-0.520375470663369,5.98115990691008e-4,0.0280761461046935
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017052,CXD2,N,74.0424947062408,1.03244928580498,0.00114988312162067,0.0430616895323818
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017056,unknown,N,1533.36692390579,-0.993349905125344,8.83781989624078e-7,3.20744840336775e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017122,KRFB,N,563.218406597142,2.94719938887874,5.02764455841989e-10,1.13281211308798e-6
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017156,Pnkp,N,71.9747620769593,-1.15217633213268,8.42021422753398e-4,0.035572773794385
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017167,PA2G4,N,137.308814913425,1.28303622152013,2.78755799020884e-7,1.25616654898778e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017168,PA2G4,N,615.486593818489,-1.00085658367865,0.00139653960384103,0.0482859818524986
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017182,ZNHIT2,N,86.9656997175493,-1.35422834353842,2.3433861988214e-6,6.14290716423988e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017218,KRFB,N,104.419124905622,2.24971426205496,7.67860739082474e-6,0.00138409457755413
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017265,unknown,N,14.4778317232486,3.11143438726144,9.10998157602966e-4,0.0371242321581952
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017322,unknown,N,31.6917437543155,1.62169734724934,3.46903722067669e-4,0.0192204566337411
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017329,ENTPD4,N,116.723738078771,0.962527396051783,0.0011605597835082,0.0431033178935366
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017401,CCDC166,N,15.0227568085675,-5.87529756114083,0.00109607841092454,0.0414327236108602
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017424,COX6B1,N,250.406349881418,1.35936500298179,2.63034755672625e-4,0.0165024884583945
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017489,COX8B,N,518.04646972590206,1.63892071154605,9.6767097294689e-5,0.00808565954284965
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017572,Rpl28,N,418.973415211025,1.49447034175118,1.93158610809886e-4,0.0133913397925069
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017579,ARHGAP35,Y,129.236312253434,-1.51020796985888,3.21869295545471e-6,7.91154728450769e-4
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017600,KRFB,N,41.6140780056724,4.09925647580916,1.05589474357447e-5,0.00176230136276336
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017604,Prim1,N,15.7320040264719,2.47764725025519,1.235350212934e-4,0.00963590606598181
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017605,PRIM1,N,25.844298696396802,-1.68895599839384,7.94986066087978e-4,0.0345284752732547
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017708,unknown,N,37.6587163190736,3.02398055581355,7.86269369155331e-5,0.00733074179421443
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017777,Pnpla6,N,44.2718353838784,1.20188495573956,3.30092556442906e-4,0.0191582287737959
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017806,unknown,N,87.2651693725483,-2.4485397654078,4.983508711095e-6,0.00100555304873572
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017848,KHDRBS1,N,131.989543083019,-1.09167743860963,8.56099547203325e-5,0.00762181537665043
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017908,MT-ND4,N,4183.90947392854,1.2979608032943,3.8605713850876e-4,0.0206288792707507
aida_lorentzi_SP_White_Brown_DE_genes,Population,WSFW017951,unknown,N,21.8513460101016,1.99147194704217,3.94588139800067e-4,0.0210017207163665
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW000184,UOX,N,43679.8091747556,-1.33715567031529,1.48761194399361e-5,0.00540416361209679
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW000989,V-FOS,N,565.512522948756,-1.59635044032679,1.62362512863469e-4,0.0294913464337284
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW001704,CNTNAP2,N,378.623470774647,-2.09974294640097,3.13367409454587e-6,0.00186282680947595
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW001751,tdcB,N,9.66886254092468,-3.74722713955078,1.58847864059666e-4,0.0292593291010184
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW002347,cdc42se2-B,N,76.1080800499887,-2.09081247608646,9.01369422161075e-8,1.4560529492052e-4
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW002483,QPCT,N,272.240208964982,1.64485512517344,4.81201558094968e-5,0.0125888454727929
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW002721,TGM6,N,7358.11813485263,-1.16886913981059,1.85266990652212e-5,0.00621261975320419
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW002814,TNFRSF6B,N,94.9376500694884,1.43740535301985,2.74972599264699e-4,0.0443961932491818
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW003025,Micall2,N,133.131460875792,1.17215963098263,2.12207323601341e-4,0.0360421737410173
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW003071,SDR42E2,N,758.577785881792,-1.25125032731717,3.16114381728253e-4,0.048071440514443
aida_naimii_Chest_White_Black_DE_genes,Population,WSFW003363,PTPN5,N,45.3063945222208,-1.4834457064091,1.08520513856966e-5,0.00457816542006904
